datetime,kind,title,text,url
2024-04-20 15:43,POST,,感冒了！嗓子巨痛噶人们！[委屈][委屈] 今日无豹，头疼嗓子痛带反酸正在受刑！[灵魂出窍],https://t.bilibili.com/922389809355292679
2024-04-20 12:00,VIDEO,杀戮尖塔—粉丝：一层扫雷！问号全是雷！豹豹：吓我一跳转职战士鸽！,,https://t.bilibili.com/922332273945084054
2024-04-19 13:32,POST,,"第一届《每周日豹杯》要开始辣！[doge] 1.每周日或隔周日举办！第一届也就是本周日 4.21号晚上6点开始！[给心心] 2.基本赛制为8人单淘bo1,8-4-2-1共7局bo1，基本规则沿用思豹尔杯比赛规则，具旧规则动态体看评论区置顶链接！[星星眼] 3.奖金暂时为：7位参与奖40元和冠军基础200元，每次蝉联冠军奖金额外+100元。终止连胜可以立刻额外获得败方累计额外奖金的一半并重置到基础奖金。 但连胜会很难哦！如果连胜达到2，下届决赛升级为bo3。同时夺冠会让下届比赛全程开局选项有一项不可用，需在每局开始前决定（不含换4 例如2冠王下届比赛开局选项将全部在游戏开始前决定） 奖金会根据大家的参与度可能有后续调整！[OK] 4.报名方式为直接私信豹豹@白夕Seal 小白夕牌子，往届猫粮杯思豹尔杯选手和脸熟高手优先。 最终解释权归豹豹所有 5.试行规则：第一届特殊规则—国际爱机日：因近日乳机之风盛行，机豹决定V你50证明实力，以机器人夺冠奖金+50，但所有比赛机器人最低进阶提升至17 [滑稽] 6.每届比赛可能会邀请到不同的特邀嘉宾同台解说，静候双厨狂喜[脱单doge] 感谢大家的关注与资瓷喵！记得来看哦！[吃瓜]",https://t.bilibili.com/921984965723291683
2024-04-19 12:00,VIDEO,扫雷也是肉鸽—2024年最新冷知识！ALT+F4可快进视频和直播！豹笑切片！,,https://t.bilibili.com/921961158719570037
2024-04-17 12:53,FORWARD,,[doge]前几天的幽默局被剪出来惹,https://t.bilibili.com/921232813848526848
2024-04-17 11:56,POST,,分享一下最近最喜欢的两个表情包！以及原型！谢谢画师麻麻@雾流w！ 以及最近终于能恰到饭了[给心心][给心心]谢谢小白夕的资瓷，豹豹在继续加油辣[星星眼][星星眼],https://t.bilibili.com/921217974755393561
2024-04-17 11:05,VIDEO,杀戮尖塔—Nosl机器人三场战斗运动40分钟！奇怪的赢法之50集中䗮种！,,https://t.bilibili.com/921204797766369288
2024-04-16 17:00,POST,,肚肚痛→嘴嘴痛→腿腿痛→豹豹痛[委屈][委屈] 坐了三年的老椅子今天被群友痛批惹，医院大夫都说不出来韧带是怎么损伤的，快去买新椅子保护豹豹辣[大哭] 今天还拔了北极智齿，以后应该就不会被刮到溃疡啦[酸了]，加群还能查看露骨肉感豹图[doge] 但是今晚只能鸽一下了！ 会做视频滴，休息一天，不要太想豹豹[委屈][委屈],https://t.bilibili.com/920925281316765737
2024-04-16 11:02,VIDEO,杀戮尖塔—危险生物见闻录之：1.地精大蒯头~,,https://t.bilibili.com/920833068347949079
2024-04-14 12:00,VIDEO,杀戮尖塔—粉丝：没集中机机不如鸡！ 豹豹：那我就不做机辣！猎豹！启动！,,https://t.bilibili.com/920105732827775001
2024-04-13 19:00,VIDEO,虚空穹牢—录播合集！不能删牌跳牌的卡牌肉鸽！,,https://t.bilibili.com/919843061213691907
2024-04-11 08:45,VIDEO,杀戮尖塔2—定档2025年！新作资讯速览！解决了机器人是最弱职业的问题？,,https://t.bilibili.com/918942183226081382
2024-04-10 12:00,VIDEO,杀戮尖塔—粉丝：250星系仪开局但打麻惹！ 豹豹：不可以惹！,,https://t.bilibili.com/918621387841601844
2024-04-09 07:35,POST,,屋屋！​昨天晚上豹豹终于在日常百舰辣！！！[星星眼] 超级谢谢豹白们的支持！[给心心][给心心] 三年多了，感谢大家一路的陪伴！是个非常值得纪念的日子！[doge] 正好下月5月7日生日会会有许多实物礼物放出！[打call] 请继续关注后续动态哦！,https://t.bilibili.com/918182184489058309
2024-04-06 12:00,VIDEO,杀戮尖塔—普通职业！立刻做好攻杀的准备！永不鬼抽Nosl五固有豹破机！,,https://t.bilibili.com/917137051448508632
2024-04-05 12:00,VIDEO,杀戮尖塔—粉丝：三层各死一次！ 豹豹：防杀得太像机器人导致的！,,https://t.bilibili.com/916765996325273793
2024-04-02 13:29,POST,,最近录播封面的女鹅[给心心] 给小白夕端上来惹[doge] 猜猜五月是谁鸭[星星眼],https://t.bilibili.com/915675770403160072
2024-04-02 10:00,VIDEO,杀戮尖塔—白夕Seal4月录播合集！,,https://t.bilibili.com/915621958765248537
2024-03-31 12:00,VIDEO,杀戮尖塔—粉丝：快进到爽种！ 豹豹：人上人职业18集中49分钟䗮种！,,https://t.bilibili.com/914910566166822960
2024-03-30 12:48,VIDEO,杀戮尖塔—很难想象人为了下班会做出什么！4000米点播的加班速通战士！,,https://t.bilibili.com/914551859106021382
2024-03-28 12:00,VIDEO,杀戮尖塔—粉丝：算了你说吧！ 豹豹：人上人职业45分钟速通18集中䗮种！,,https://t.bilibili.com/913797276271378472
2024-03-26 12:00,VIDEO,杀戮尖塔—粉丝：普通种子！ 豹豹：毒种刺客！,,https://t.bilibili.com/913055105944649888
2024-03-24 05:35,VIDEO,杀戮尖塔—白夕Seal 3.5月录播合集！,,https://t.bilibili.com/912213820625125384
2024-03-22 12:00,VIDEO,杀戮尖塔—粉丝：豹豹豹毙过的超级毒种！ 豹豹：孩纸们，我回来了！,,https://t.bilibili.com/911570765247152336
2024-03-19 12:00,VIDEO,杀戮尖塔—粉丝：七层精英直接扑街大毒种！ 豹豹：有点东西！,,https://t.bilibili.com/910457509691523079
2024-03-16 12:00,VIDEO,杀戮尖塔—粉丝：空过了一局问号！在心脏穷死！ 豹豹：窝去是真的！,,https://t.bilibili.com/909344279957078082
2024-03-15 18:00,VIDEO,杀戮尖塔—粉丝：一层堵路三精英！直接豹毙！ 豹豹：没事，二层还堵了俩！,,https://t.bilibili.com/909065974655746179
2024-03-12 12:00,VIDEO,杀戮尖塔—粉丝：罕见神化毒种机！ 豹豹：伤害性不大！侮辱性极强！！！,,https://t.bilibili.com/907859913470902408
2024-03-10 18:25,VIDEO,杀戮尖塔—粉丝：猎豹大毒种，删6张没有一点用！  豹豹：安排！,,https://t.bilibili.com/907216922510098520
2024-03-08 13:12,VIDEO,杀戮尖塔—粉丝：大佬机器人94连断连毒种  豹豹：有点东西！,,https://t.bilibili.com/906394109890002948
2024-03-07 12:00,VIDEO,杀戮尖塔—白夕Seal 3月录播合集！,,https://t.bilibili.com/906004650807787527
2024-03-07 12:00,VIDEO,杀戮尖塔—粉丝：极其罕见观者手里剑毒种！毒麻了！ 豹豹：有点东西！,,https://t.bilibili.com/906004487597982040
2024-03-06 12:00,VIDEO,杀戮尖塔—粉丝：18集中䗮种机器人！ 豹豹：真的是机机又气人啊！,,https://t.bilibili.com/905633428222771336
2024-03-05 12:00,VIDEO,杀戮尖塔—粉丝：究极毒种！真的毛都没有！ 豹豹：那就尝尝我的钢铁疯豹口牙！,,https://t.bilibili.com/905262317251330128
2024-03-04 11:02,VIDEO,杀戮尖塔—粉丝：顶级猎豹毒种，一层就活不了一点！ 豹豹：有点东西！,,https://t.bilibili.com/904876289895170080
2024-03-02 12:05,VIDEO,杀戮尖塔—粉丝：战士一层五精英但后面直接给地上爬！  豹豹：小陀螺！开转！,,https://t.bilibili.com/904150315879628853
2024-02-29 09:29,POST,,胃镜结果出来惹，下午五点要去取报告，看情况鸽！反正慢性胃炎倒是已经确诊了！[委屈] 分享下胃镜经验 1.喝一个润滑液，难喝，喝下去一直上痰[委屈] 2.一个超级大针筒的麻药，不过不打身上不会痛，从生理盐水吊针那里直接有第二个输药孔，三分之一下去就睡着了 3.做完毫无感觉，切了息肉也没感觉，醒了会很困！而且要求三小时禁饮食[委屈] 好困，噶人们睡大觉大于一,https://t.bilibili.com/903367991882678275
2024-02-26 12:05,VIDEO,杀戮尖塔—2小时逆天毒种！毛都没有但惊险翻盘的大卡组华丽猎！,,https://t.bilibili.com/902294889986785395
2024-02-25 12:10,VIDEO,Balatro—肉鸽卡牌新秀！小丑牌试玩！很可能是新的传奇！,,https://t.bilibili.com/901925093329862704
2024-02-25 10:54,POST,,历时两周，我们第一届思豹尔杯也算圆满结束辣！[脱单doge] 恭喜@超帕味棉花糖是从败者组一路诈降杀上冠军，什么叫冠军之姿啊！斩获奖金2400元！[打call]这下豹金币了！ 恭喜@花华c从一审落选到胜者组出线锁定亚军，获得奖金1200元！[打call] 恭喜@橘予猪 为我们带来的节目效果并拿下季军！获得奖金900元！[吃瓜] 恭喜@星下秋月 因为扛不住冠军吱吱的诅咒止步殿军，获得奖金600元！[笑哭] 再次感谢@陈哥1 @破碎的星光brkstar 两位嘉宾的支持与帮助！[打call] 于是乎，我们第一届的豹豹杯比赛也和春节假期一起结束辣！这是豹豹第一次筹办比较大规模的赛事，如有不周之处还望大家多谅解！从海选200多个视频到最后全程跟进，这下深深理解拉斐尔的不易了。当然最重要的事大伙看的开心，希望尖塔能带给大家更多的乐趣与美好回忆！[给心心] 如果不出意外，下一届思豹尔杯起码要明年再见辣！但是这种形式的比赛看起来大伙都挺喜欢的，可能后续周末会有组织小规模比赛，可以期待一下哦！ 至此，也算是完成了豹豹从第一届猫粮杯就想要自己举办一次比赛的小心愿！见到几年以来的成长与认识越来越多的朋友还是很让豹欣慰！ 新的一年大家也要开心哇，愿你被生活温柔以待！祝返工返学顺利，我们明年再见！ [2024],https://t.bilibili.com/901905632817315847
2024-02-25 10:30,VIDEO,杀戮尖塔—第一届思豹尔杯 决赛日合集（含表演赛）,,https://t.bilibili.com/901899327791693879
2024-02-24 12:00,VIDEO,杀戮尖塔—棱镜特有的穷的没有底裤！ 4:55速通绝境阿尔法绿帽翻盘机！,,https://t.bilibili.com/901551521371521113
2024-02-23 12:20,FORWARD,,不太像是人类能整的活[微笑] 这个up也剪了比赛切片，精选喵,https://t.bilibili.com/901185706125164576
2024-02-23 12:00,VIDEO,杀戮尖塔—铜箔还有这种配合？5:06速通棱镜妙手猎！,,https://t.bilibili.com/901180401841602645
2024-02-23 11:46,POST,,今晚额外安排了思豹尔杯训练赛[脱单doge]给决赛圈选手们为明天决赛再拱拱火！ 时间依然是晚7点，规则为: 1.选手可以选择解说席的其中一位作为对手（陈哥表示好久不爬了 所以不会亲自打） 2.其他视角将着重关注选手局内，提出一些指导建议 3.选手可以选择解说方棱或不棱和职业，不影响自己棱镜的取舍 4.每位选手1-2局，根据选手个人意愿 录播也会在凌晨尽快发出，让我们期待三位决赛圈高手今天明天的精彩发挥！@橘予猪 @超帕味棉花糖 @花华c [打call][打call][打call],https://t.bilibili.com/901176892858564627
2024-02-23 11:21,FORWARD,,二月录啵指路~[脱单doge][给心心],https://t.bilibili.com/901170338726936661
2024-02-22 12:05,VIDEO,杀戮尖塔—最相信羁绊的一集！无数值无运转纯羁绊抗压翻盘猎！,,https://t.bilibili.com/900810549321793648
2024-02-18 10:27,POST,,思豹尔杯第八天比赛已经圆满结束！[脱单doge] 不知不觉我们的比赛赛程也和春节假期一起步入尾声，最终的半决赛与决赛将在下周六元宵节完成，敬请期待！ 四强赛看点：[打call] 1.第二局 花华c 对战 超帕味棉花糖，花华开局想走点穴，但一层金渎神直接ap转ad，但双方一直缺乏优质攻击牌，最终棉花糖没抗住压力二层止步收藏家憾负 2.第五局 星下秋月 对战 橘予猪，橘猪再次贿赂心脏，50%概率赌到重击成功碎心，如果赌输会被直接0封抬走！最相信羁绊的一集！ 3.第六局 星下秋月 对战 橘予猪，星下秋月被毒奶冠军之姿，但开局因少一个遗物正好是关键遗物树枝，虽然速度领先但豹毙收藏家进入败者组 4.第七局 胜者组决赛，花华c 对战 橘予猪，双精简华丽观一起猛冲，最终花华多一张渎神领先半分钟胜出 5.第九局，花华c 对战 橘予猪，橘猪棱镜暴怒机对战花华原版机，橘猪速度优势先到收藏家但缺过牌豹毙，而花华在收藏家门口也不敢进红面具当场耻辱上贡506金币，但最终成功通关收藏家取胜，保底亚军！ 6.第十三局，星下秋月 对战 超帕味棉花糖，棉花糖棱镜渎神机对战原版机，道中双方一起秒秒秒但最终双双觉醒者坐牢，但星下秋月觉醒者选择不睡觉回忆搏一搏心脏，最终棉花糖成功通关觉醒者取胜！同时星下秋月被毒奶冠军吱吱当场抬走！ 感谢大家的支持和关注，新年快乐！我们下周再见！ [给心心],https://t.bilibili.com/899301044413005825
2024-02-18 10:15,VIDEO,杀戮尖塔—第一届思豹尔杯四强赛合集,,https://t.bilibili.com/899297861839093879
2024-02-17 09:40,POST,,思豹尔杯第七天比赛已经圆满结束！[脱单doge] 三天八强赛均已完成，恭喜四位四强选手：超帕味棉花糖 ，橘予猪 ，星下秋月 和 花华c！ 再次感谢选手们为我们带来的精彩比赛！ 第七日看点：[打call] 1.第一局 花华c 对战 超级issac，双方渐强秒秒秒局，后期缺过牌双双陷入困境。花华最终鬼抽豹毙矛盾，而issac因三层boss落后3分钟必须碎心才能取胜，但最终也鬼抽豹毙心脏憾负 2.第三局 橘予猪 对战 该隐未隐，万物0费机对战该隐均卡机，但该隐缺能力卡后期数值不足止步蛇女，而橘猪科普多个冷知识后通过大量特解防碎心胜出 3.第四局 橘予猪 对战 该隐未隐，该隐弟弟再次上线，初始选项落后一件冰激凌旋风斩，但凭硬实力反超2分钟碎心，将比分扳回一比一平 4.第五局 橘予猪 对战 该隐未隐，该隐天选霉比，一层关底史莱姆做抽牌堆，但过出残杀直接虚无导致仅打击有输出，最终不出意外被史莱姆打成碎片，遗憾止步八强 剩余四强赛部分将在明日一起发布！ 第八日赛程：[doge] 1.橘予猪 VS 花华c（胜者组决赛） 2.星下秋月 VS 超帕味棉花糖（败者组决赛 败者殿军） 两场均为bo5，今天赛程结束后将在下周六元宵节进行最终的半决赛和决赛，休赛一周，敬请期待！ 四强赛录播将在今晚比完后一起发布，噶人们等我一哈！ 感谢大家的支持和关注，新年快乐！屋屋，假期要结束力！ [委屈][委屈],https://t.bilibili.com/898917967689941008
2024-02-16 10:49,POST,,思豹尔杯第六天比赛已经圆满结束！[脱单doge] 三天八强赛的第二日比赛已完成，已有2位选手挺进四强，而今天将决出最后的两位四强名额，并分出四强赛的胜败者组。祝选手们继续抗住压力，打出水平！ 第六日看点：[打call] 1.第一局 超帕味棉花糖 对战 橘予猪，橘猪开局渎神巨大优势但差距没有拉的太开，最终因昨日运势超载，人不可能一直幸运鬼抽被心碎反杀，由棉花糖后来居上拿下第一分 2.第二局 超帕味棉花糖 对战 橘予猪，橘猪二层即便幽魂愤怒但仍极缺输出被拉出很大差距，但棉花糖因错过恶魔火，烟雾弹和当当当被以1分钟优势反超 3.第六局 花华c 对战 ccwwei，花华一层仅+4的灼热最终开爽碎心胜出，诋毁灼到还得是灼！唯有信任！ 4.第九局 浅暮 对战 超级issac，issac表演蛇眼旋身旋风斩精致妙手！但因心脏缺防豹毙反而被浅暮稳稳无限卡组扳回一分！ 5.第十局 浅暮 对战 超级issac，issac开局意义不明一张操控现实，三层真的赌出树枝！双方最终在老头均交出战斗sl且差距仅19秒！但最终浅暮矛盾鬼抽被打成碎片，issac虽然也缺能力牌但操控树枝成功碎心赢下生死局！ 第七日赛程：[doge] 1. 橘予猪 VS 该隐未隐 2.超级issac VS 花华c 3. 星下秋月 VS 第一组胜者 4.超帕味棉花糖 VS 第二组胜者 四场均为bo3，后续两场为四强赛的一部分，将决出胜败者组 感谢大家的支持和关注，新年快乐！ [2024][2024][2024],https://t.bilibili.com/898564693744943124
2024-02-15 10:05,VIDEO,杀戮尖塔—第一届思豹尔杯8进4合集,,https://t.bilibili.com/898182029343981639
2024-02-15 04:09,POST,,思豹尔杯第五天比赛已经圆满结束！[脱单doge] 三天八强赛的第一日比赛已完成，今天依然有许多精彩或幽默的操作，我必须立刻鼓励选手继续发扬！[打call][打call] 同时感谢@爱丽丝拉斐尔_Official 送出的900元红包！拉猫猫生日快乐！ 第五日看点：[给心心] 1.第一局浅暮 VS 星下秋月，速度相差无几，但浅暮凭实力超快手速直接卡出钥匙bug当场寄寄 2.第四局超级issac VS 该隐未隐，issac一层2个遗物之差错过了超级机器人爽种，鸡煲人上人！ 3.第七局橘予猪 VS ccwwei，橘猪究极强运无过牌整局不鬼抽，外加心脏50%抽奖成功碎心险胜 4.第十一局花华c VS 超帕味棉花糖，看似灵体刀贼爽种，但双双带尾巴豹毙！喵喵队最终让一追二汪汪队！ 第六日赛程：[打call] 1.超级issac VS 浅暮 2. ccwwei VS 花华c 3.星下秋月 VS 该隐未隐 4. 橘予猪 VS 超帕味棉花糖 四场均为bo3 录播将在10点定时发布， 感谢大家的支持和关注，新年快乐！ [2024][2024][2024],https://t.bilibili.com/898090490677690368
2024-02-14 07:14,POST,,思豹尔杯第四天比赛已经圆满结束！[脱单doge] 16进8阶段已经完成，比赛已进行至中段，本届比赛让我们认识了许多新面孔的高手，恭喜 1.超级issac 2.星下秋月 3.浅暮 4.橘予猪 5.超帕味棉花糖 6.花华c 7.该隐未隐 8.ccwwei 八位选手拿下八强席位，期待各位选手接下来的精彩发挥！[打call][打call] 第四日简报： 1.该隐未隐 对战 满足的心，棱镜观对战传统观，满足的心没拿到攻击牌且咖啡杯二层连战大战损最终止步溜鸟邪咒遗憾退场 2.嘤嘤哒才雪 对战 哦不次，双棱镜猎时间追的非常紧，但最终嘤嘤哒才雪以一处陀螺妙手分扳回14秒差距反超16秒，哦不次成为棱镜主观分第一位受害者遗憾退场 3.浅暮 对战 譞譞w，双棱镜猎手对局，但浅暮一路优势最终稳稳碎心领先2分钟获胜 4.橘予猪 对战 和煦光流，开局光流领先一张神化，但最终橘猪精彩反超2分钟碎心取胜 5.二硫键 对战 超帕味棉花糖，双棱镜开局黑化，但因世界线的参差棉花糖领先一张肚皮全面领先，最终碎心领先2分钟获胜 6.花华 对战 ccwwei，本届比赛目前唯一一局无棱镜对局，双电动力开局，但ccwwei一路没注意到提速被花华以5分钟优势碎心获胜 7.二硫键 对战 该隐未隐，二硫键棱镜机对决该隐原版机，但二硫键蹲起缺防豹毙遗憾退场 8.ccwwei 对战 和煦光流，二层4问号4战超级毒种，两人同层豹毙但ccwwei以4分优势幸运取胜挺近八强 9.嘤嘤哒才雪 对战 浅暮，开局选项参差导致浅暮直接平白领先一张神化，最终也以浅幕稳稳优势碎心结束 第五日赛程： 1.星下秋月 VS 浅暮 2.超级issac VS 该隐未隐 3.橘予猪 VS ccwwei 4.花华c VS 超帕味棉花糖 四场均为bo3 感谢大家的支持和关注，新年快乐！ [2024][2024][2024],https://t.bilibili.com/897767032418729988
2024-02-13 01:26,POST,,思豹尔杯第三天比赛已经圆满结束！ 已有2位选手锁定了八强晋级名额，剩余6位八强名额也将在今日决出！ 第三日简报： 1.超级issac 对战 花华，两人渐强棱镜开局，但都因路线未能碎心，最终以issac通关三层boss快2分钟胜出并锁定八强 2.哦不次 对战 mirror，棱镜战对战原版战，但mirror原版战止步蹲起遗憾离场 3.浅暮 对战 和煦光流，浅幕一层过于精简缺上限毙于六火憾负 4.超帕味棉花糖 对战 该隐未隐，棉花糖原版猎对战该隐抗压棱镜猎，两人过三层boss仅差0.5秒但最终由棉花糖碎心胜出 5.譞譞w 对战 冬马和纱，机宝超级毒种但譞譞w的原版机以带骨肉优势领先5层胜出 6.星下秋月 对战 橘予猪，两人棱镜聚能观，但最终星下秋月以1分钟优势碎心胜出并锁定八强 7.嘤嘤哒才雪 对战 二硫键，二硫键妙手原价树枝，最终成功碎心以30秒优势胜出 8.满足的心 对战 ccwwei，两人棱镜观，但满足的心伏笔导致史莱姆豹毙憾负 第四日赛程： 满足的心 VS 该隐未隐 嘤嘤哒才雪 VS 哦不次 譞譞w VS 浅暮 橘予猪 VS 和煦光流 二硫键 VS 超帕味绵花糖 ccwwei VS 花华c 以及还有三场会当时决定 感谢大家的支持和关注，新年快乐！,https://t.bilibili.com/897306148295671842
2024-02-12 06:28,POST,,思豹尔杯第二天比赛已经圆满结束！ 在今天我们将迎来部分确定16强晋级的选手，敬请期待！感谢昨日选手带来的精彩比赛！ 第二日简报： 1.哦不次 对战 浅暮 双棱镜灵体幻杀观 由浅幕碎心胜出 2.mirror 对战 超帕味棉花糖 传统猎对阵棉花糖棱镜猎，mirror因一路霉比憾负 3.譞譞w 对战 该隐未隐 双坐牢机10分钟双双暴毙，该隐存活较久胜出 4.和煦光流 对战 冬马和纱 再次坐牢机，光流鏖战近50分钟碎心胜出 5.嘤嘤哒才雪 对战 超级issac，小毒种由issac关键苦无碎心胜出 6.星下秋月 对战 二硫键，双幻杀渐强开局，星下秋月关键金字塔成功碎心胜出 7.橘予猪 对战 ccwwei，双灵体渐强局，橘猪心脏致命失误但因前期优势以30秒胜出 8.满足的心 对战 花华c，棱镜机对传统机，但满足的心因事件sl过于重要被迫选择危险路线当场暴毙憾负 第三日赛程： 1.譞譞w VS 冬马和纱（败者淘汰） 2.哦不次 VS mirror（败者淘汰） 3.浅暮 VS 和煦光流 4.超帕味棉花糖 VS 该隐未隐 5.超级issac VS 花华c（胜者晋级） 6.星下秋月 VS 橘予猪（胜者晋级） 7.嘤嘤哒才雪 VS 二硫键 8.满足的心 VS ccwwei 感谢大家的支持和关注，新年快乐！,https://t.bilibili.com/897013093856444420
2024-02-11 10:05,VIDEO,杀戮尖塔—第一届思豹尔杯16进8合集,,https://t.bilibili.com/896697688637046864
2024-02-11 01:26,POST,,思豹尔杯第一天比赛已经圆满结束！[脱单doge] 因为是瑞士轮赛制，所以第一天失败不是很关键，要到第三天才会有积满3分晋级的选手， 希望大家不要紧张，尤其吸取一下第一天比赛的经验，祝愿选手能在接下来有更好的发挥！[打call][打call] 第一日简报：[妙啊] 1.ccwwei 和 该隐未隐的莫名抗压棱镜观 由ccwwei碎心胜出 2.譞（xuan）譞w 和 橘予猪的暴怒棱镜机 由橘予猪通过三层boss胜出 3.mirror 和 花华c的暴怒棱镜战 均成功碎心，但花华灼热更胜一筹 4.满足的心 和 超帕味棉花糖的幽魂棱镜刀贼，经历一次重赛后由满足的心碎心胜出 5.浅暮 和 星下秋月的棱镜招牌观，冲的很快但很鬼抽，由星下秋月抗住压力通过三层boss胜出 6.哦不次 和 二硫键的棱镜战，腐化金字塔对腐化华丽，最终由二硫键碎心胜出 7.嘤嘤哒才雪 和 和煦光流的卡卡豹毙观，光流局内瑕疵豹毙蹲起憾负 8.超级issac 和 冬马和纱的渎神精准刀猎，给大家表演自爆99999后由超级issac通过三层boss胜出[滑稽] 第二日赛程： 1.浅暮 VS 哦不次 2.mirror VS 超帕味棉花糖 3.该隐未隐 VS 譞譞w 4.和煦光流 VS 冬马和纱 5.嘤嘤哒才雪 VS 超级issac 6.星下秋月 VS 二硫键 7.ccwwei VS 橘予猪 8.满足的心 VS 花华c 同时补充网络状况规则，屏幕断开直播累计四分钟将在原则上判负，具体根据实际情况有可能调整[委屈] 感谢大家的支持和关注，新年快乐！ [2024][2024][2024],https://t.bilibili.com/896563982241890361
2024-02-10 01:50,POST,,大家除夕快乐鸭！[2024]经过半个月的海选，正赛名单已新鲜出炉！感谢选手们的积极参与，接下开让我们期待16位正赛选手的精彩发挥！同时非常感谢各位老板的赞助！最终奖池已提高50%，请以赞助海报为准！[给心心][给心心][给心心] 2.10号赛程为：晚上19:00开始，共八局， 1.ccwwei丶 VS 该隐未隐 2.譞譞w VS 橘予猪 3.花华c VS mirror 4.满足的心 VS 超帕味棉花糖 5.星下秋月 VS 浅暮 6.double二硫键 VS 哦不次 7.和煦光流 VS 嘤嘤哒才雪 8.超级issca VS 我永远喜欢冬马和纱啊 非常感谢大家对比赛的支持与关注！希望能给大家带来一个快乐的春节假期！,https://t.bilibili.com/896199128841715720
2024-02-07 11:15,VIDEO,杀戮尖塔—竞速技巧速览！手慢也可以用方法取胜！,,https://t.bilibili.com/895231601558945811
2024-02-04 17:30,VIDEO,杀戮尖塔—白夕Seal2月录播合集！,,https://t.bilibili.com/894214780937568321
2024-02-04 17:25,VIDEO,杀戮尖塔—最有理解的一集！初见负1分钟竞速猎！,,https://t.bilibili.com/894213479548846085
2024-02-01 11:20,VIDEO,杀戮尖塔—思豹尔杯二审高手 阅卷合集！,,https://t.bilibili.com/893006164237746263
2024-01-30 10:39,FORWARD,,[doge]是一份在设计者角度的尖塔ui问卷，有空可以了解一下,https://t.bilibili.com/892253466935689255
2024-01-28 12:30,FORWARD,,[脱单doge]目前通过一审的名单公示，晚些会在海选群放id文本文档和二审规则。 一般没有感谢参与喵的就是通过一审，如有遗漏请在海选群联系主播！,https://t.bilibili.com/891539888182132770
2024-01-26 11:50,VIDEO,杀戮尖塔—思豹尔杯预热表演赛 哦不次 VS 小饼干,,https://t.bilibili.com/890787384142069776
2024-01-25 02:43,POST,,因为上条动态没有写清抽奖是评论还是视频！ b站还把我新动态删掉了！所以变成视频和动态各抽三个！6个50元红包！ 昨晚直播抽的，结果公平公正哦！恭喜中奖捏！[给心心] 请注意查收私信！ 注：b计算评论总数时会统计楼中楼 但本次抽奖中避免重复抽奖不计楼中楼层数 一个个数的有点累，现在原来这么不智能的[委屈],https://t.bilibili.com/890275350993436678
2024-01-23 17:09,FORWARD,,豹豹第一次恰饭饭！[给心心] 点赞评论抽四个50红包哦！截止时间明天开播，记得来点一下哦！,https://t.bilibili.com/889756531864633383
2024-01-23 17:03,VIDEO,弈仙牌—8000小时尖塔高手不敌人机的卡牌游戏！,,https://t.bilibili.com/889754951321911350
2024-01-23 11:12,VIDEO,杀戮尖塔—2024年思豹尔杯海选一审直播,,https://t.bilibili.com/889664572285255688
2024-01-23 11:04,VIDEO,艾尔登法环—最良心的一集，特意给粉丝省钱！,,https://t.bilibili.com/889662317465174054
2024-01-22 09:24,FORWARD,,晚点会发新视频解释一下部分有争议的点，且截至目前赞助奖金已达6500元上限[星星眼][星星眼]。目前赞助共收到2680元，剩余部分将由豹豹补齐！非常感谢老板的赞助和各位选手的参与！[脱单doge],https://t.bilibili.com/889265432382406674
2024-01-19 14:12,POST,第一届思豹尔杯预定春节举办啦,因拉猫猫没空，寒假的这次比赛就由豹豹举办啦！诶嘿，也是完成了选手-解说-主办方的一路通关，最有情怀的一集！[星星眼] 主体上我们沿袭了往届猫粮杯的规则，但整体略微提高了整体难度和专业度。加入了可选的棱镜减时作为博弈选项，作为第一届新的尝试，也会在近期继续实验完善规则，可能在后续热补丁紧急修正。敬请期待选手们在更大范围多职业卡池的妙手频出！[doge] 解说席依旧是请到了我们的老朋友@破碎的星光brkstar 与@陈哥1 ！也在此感谢xggg和陈哥的帮助！[给心心] 对于海选本次比赛有了较大改动，请有意报名的选手注意阅读相关规则！[脱单doge] 希望大家踊跃报名，小海豹该豹金币了！[傲娇] 主办方也会尽全力给大家带来更好的参赛观赛体验，敬请期待！,https://t.bilibili.com/888226385339875352
2024-01-19 12:35,VIDEO,杀戮尖塔—思豹尔杯规则棱镜局录播合集,,https://t.bilibili.com/888201539182657542
2024-01-10 18:00,VIDEO,杀戮尖塔—晚尖食堂：3.死去活来的红色咔咔！,,https://t.bilibili.com/884945502749065284
2024-01-07 10:00,VIDEO,杀戮尖塔—晚尖食堂：2.绿帽但灵体观者贼！,,https://t.bilibili.com/883708547865509941
2024-01-06 18:25,VIDEO,杀戮尖塔—晚尖食堂：1.绿帽愤怒攻哈战！,,https://t.bilibili.com/883467673240862741
2024-01-04 16:50,POST,,@Whitose 画的尖塔周边！[脱单doge]包括明信片贴纸和亚克力，帮转一下！有想法的可以直接私信作者@Whitose,https://t.bilibili.com/882700987192573959
2024-01-03 00:54,VIDEO,艾尔登法环—菜豹来辣！轮椅王录播合集,,https://t.bilibili.com/882083486855331841
2024-01-02 23:45,VIDEO,杀戮尖塔—白夕Seal1月录播合集！,,https://t.bilibili.com/882065688530780165
